,Cancelled,Arrival,Arrival month,Departure,Length of the stay,Creation date,Lead time,Cancellation date,Cxl time,Cancellation lead time,Stay type,Room type,Meal,N of pax,Non Refundable,VIP,Country,Market channel,Channel
0,1,2019-01-01,1,2019-01-07,6,2018-07-27,158,2018-07-27 00:00:00,0.0,158.0,L-W-L,Double Standard,BB,1,0,0,Other,OTA,XML
2,1,2019-01-01,1,2019-01-03,2,2018-10-08,85,2018-10-12 00:00:00,4.0,81.0,L-L,Triple Standard,BB,3,0,0,United Kingdom,TTOO,EMAIL
3,1,2019-01-01,1,2019-01-13,12,2018-10-17,76,2018-10-18 00:00:00,1.0,75.0,W-L,Double Standard,BB,2,0,0,Other,OTA,XML
4,1,2019-01-01,1,2019-01-06,5,2018-11-12,50,2018-11-13 00:00:00,1.0,49.0,W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
5,1,2019-01-01,1,2019-01-06,5,2018-11-13,49,2018-11-16 00:00:00,3.0,46.0,W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
6,1,2019-01-01,1,2019-01-06,5,2018-11-16,46,2018-12-26 00:00:00,40.0,6.0,W-L,Double Standard,BB,1,0,0,Other,TTOO,EMAIL
7,1,2019-01-01,1,2019-01-06,5,2018-12-10,22,2018-12-14 00:00:00,4.0,18.0,W-L,Double Standard,BB,1,0,0,Spain,TTOO,XML
8,1,2019-01-02,1,2019-01-05,3,2018-09-21,103,2019-01-02 00:00:00,103.0,0.0,W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
9,1,2019-01-02,1,2019-01-06,4,2018-09-27,97,2018-10-01 00:00:00,4.0,93.0,W-L,Double Standard City View,RO,2,0,0,Other,OTA,XML
11,1,2019-01-02,1,2019-01-05,3,2018-11-02,61,2018-12-26 00:00:00,54.0,7.0,W-L,Double Standard,BB,1,0,0,United Kingdom,TTOO,EMAIL
12,1,2019-01-02,1,2019-01-05,3,2018-11-02,61,2018-12-26 00:00:00,54.0,7.0,W-L,Double Standard,BB,2,0,0,United Kingdom,TTOO,EMAIL
13,1,2019-01-02,1,2019-01-05,3,2018-11-02,61,2018-11-03 00:00:00,1.0,60.0,W-L,Double Standard,BB,2,0,0,United States,OTA,XML
14,1,2019-01-02,1,2019-01-05,3,2018-11-03,60,2018-12-26 00:00:00,53.0,7.0,W-L,Double Standard,BB,2,0,0,China,OTA,EMAIL
15,1,2019-01-02,1,2019-01-05,3,2018-11-03,60,2018-12-26 00:00:00,53.0,7.0,W-L,Double Standard,BB,2,0,0,China,OTA,EMAIL
16,1,2019-01-02,1,2019-01-05,3,2018-11-03,60,2018-11-26 00:00:00,23.0,37.0,W-L,Double Standard,BB,2,0,0,Other,OTA,EMAIL
17,1,2019-01-02,1,2019-01-05,3,2018-11-12,51,2018-11-12 00:00:00,0.0,51.0,W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
18,1,2019-01-02,1,2019-01-09,7,2018-11-22,41,2018-11-22 00:00:00,0.0,41.0,L-W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
19,1,2019-01-02,1,2019-01-09,7,2018-11-23,40,2018-11-23 00:00:00,0.0,40.0,L-W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
20,1,2019-01-02,1,2019-01-09,7,2018-11-23,40,2018-11-23 00:00:00,0.0,40.0,L-W-L,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
21,1,2019-01-02,1,2019-01-13,11,2018-11-25,38,2018-11-25 00:00:00,0.0,38.0,W-L,Double Deluxe,RO,2,0,0,Other,OTA,XML
22,1,2019-01-02,1,2019-01-05,3,2018-12-03,30,2018-12-26 00:00:00,23.0,7.0,W-L,Double Standard,BB,1,0,0,Other,TTOO,XML
23,1,2019-01-02,1,2019-01-03,1,2018-12-04,29,2018-12-19 00:00:00,15.0,14.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,GDS
24,1,2019-01-02,1,2019-01-04,2,2018-12-10,23,2018-12-27 00:00:00,17.0,6.0,L-L,Double Standard,RO,2,0,0,Other,OTA,XML
25,1,2019-01-02,1,2019-01-03,1,2018-12-11,22,2018-12-15 00:00:00,4.0,18.0,L-L,Double Standard,RO,1,0,0,United States,GDS,GDS
26,1,2019-01-02,1,2019-01-05,3,2018-12-17,16,2018-12-24 00:00:00,7.0,9.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Travel agency,EMAIL
27,1,2019-01-02,1,2019-01-16,14,2018-12-22,11,2019-01-02 00:00:00,11.0,0.0,L-W-L,Double Standard,RO,1,1,0,Other,OTA,XML
28,1,2019-01-02,1,2019-01-16,14,2018-12-22,11,2019-01-02 00:00:00,11.0,0.0,L-W-L,Double Standard,RO,2,1,0,Other,OTA,XML
29,1,2019-01-03,1,2019-01-06,3,2018-08-26,130,2018-12-07 00:00:00,103.0,27.0,W-L,Double Standard,RO,1,0,0,Other,OTA,XML
30,1,2019-01-03,1,2019-01-06,3,2018-11-23,41,2018-12-04 00:00:00,11.0,30.0,W-L,Double Standard,RO,2,1,0,Other,OTA,XML
31,1,2019-01-03,1,2019-01-06,3,2018-11-24,40,2018-12-07 00:00:00,13.0,27.0,W-L,Junior Suite,RO,3,0,0,Spain,Direct / Walk-in,WEB
32,1,2019-01-03,1,2019-01-06,3,2018-12-01,33,2018-12-29 00:00:00,28.0,5.0,W-L,Double Standard,RO,2,0,0,Other,OTA,XML
33,1,2019-01-03,1,2019-01-04,1,2018-12-07,27,2018-12-21 00:00:00,14.0,13.0,L-L,Double Standard,BB,1,0,0,United States,OTA,XML
34,1,2019-01-03,1,2019-01-07,4,2018-12-07,27,2018-12-07 00:00:00,0.0,27.0,L-W-L,Double Deluxe,BB,2,0,0,China,OTA,EMAIL
35,1,2019-01-03,1,2019-01-04,1,2018-12-17,17,2019-01-02 00:00:00,16.0,1.0,L-L,Double Standard,RO,1,0,0,United Kingdom,Corporate / Mice,GDS
36,1,2019-01-03,1,2019-01-04,1,2019-01-03,0,2019-01-03 00:00:00,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
37,1,2019-01-04,1,2019-01-10,6,2018-08-15,142,2018-08-16 00:00:00,1.0,141.0,L-W-L,Double Standard,BB,2,0,0,United States,Travel agency,EMAIL
38,1,2019-01-04,1,2019-01-07,3,2018-09-27,99,2018-11-20 00:00:00,54.0,45.0,L-W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
39,1,2019-01-04,1,2019-01-06,2,2018-10-07,89,2018-10-12 00:00:00,5.0,84.0,W-L,Double Standard,RO,2,0,0,Other,OTA,XML
40,1,2019-01-04,1,2019-01-06,2,2018-10-26,70,2018-11-11 00:00:00,16.0,54.0,W-L,Double London Eye view,RO,2,0,0,Spain,Direct / Walk-in,WEB
41,1,2019-01-04,1,2019-01-07,3,2018-11-10,55,2018-11-11 00:00:00,1.0,54.0,L-W-L,Double Standard,RO,1,0,0,Other,OTA,XML
43,1,2019-01-04,1,2019-01-06,2,2018-12-09,26,2018-12-10 00:00:00,1.0,25.0,W-L,Double Standard,RO,2,0,0,Other,OTA,XML
44,1,2019-01-04,1,2019-01-06,2,2018-12-24,11,2018-12-26 00:00:00,2.0,9.0,W-L,Double Standard City View,RO,2,0,0,Other,OTA,XML
45,1,2019-01-04,1,2019-01-09,5,2018-12-24,11,2018-12-28 00:00:00,4.0,7.0,L-W-L,Double Standard,BB,2,0,0,China,OTA,EMAIL
46,1,2019-01-05,1,2019-01-06,1,2018-06-18,201,2018-12-21 00:00:00,186.0,15.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
47,1,2019-01-05,1,2019-01-06,1,2018-10-20,77,2018-12-04 00:00:00,45.0,32.0,W-W,Double Standard City View,BB,2,0,0,Other,OTA,XML
48,1,2019-01-05,1,2019-01-07,2,2018-10-22,75,2018-12-05 00:00:00,44.0,31.0,L-W,Double Standard,BB,2,0,0,United Kingdom,TTOO,EMAIL
49,1,2019-01-05,1,2019-01-08,3,2018-11-30,36,2018-12-20 00:00:00,20.0,16.0,L-W,Double Standard City View,RO,2,0,0,Other,OTA,XML
50,1,2019-01-05,1,2019-01-07,2,2018-12-06,30,2018-12-12 00:00:00,6.0,24.0,L-W,Double Standard,RO,2,0,0,Other,OTA,XML
51,1,2019-01-05,1,2019-01-06,1,2018-12-18,18,2018-12-26 00:00:00,8.0,10.0,W-W,Double Standard,BB,2,0,0,United Kingdom,TTOO,EMAIL
52,1,2019-01-05,1,2019-01-12,7,2019-01-03,2,2019-01-03 00:00:00,0.0,2.0,W-W,Double Standard,BB,1,0,0,United States,OTA,XML
53,1,2019-01-06,1,2019-01-07,1,2018-09-22,106,2018-11-12 00:00:00,51.0,55.0,L-W,Double Deluxe,RO,1,0,1,United Kingdom,GDS,GDS
54,1,2019-01-06,1,2019-01-07,1,2018-11-05,62,2018-11-05 00:00:00,0.0,62.0,L-W,Double Standard,BB,1,0,0,United Kingdom,TTOO,EMAIL
55,1,2019-01-06,1,2019-01-07,1,2018-11-05,62,2018-11-05 00:00:00,0.0,62.0,L-W,Double Standard,BB,1,0,0,United Kingdom,TTOO,EMAIL
56,1,2019-01-06,1,2019-01-08,2,2018-12-05,32,2019-01-03 00:00:00,29.0,3.0,L-W,Double Standard,BB,1,0,1,Other,Corporate / Mice,EMAIL
57,1,2019-01-06,1,2019-01-12,6,2018-12-07,30,2019-01-05 00:00:00,29.0,1.0,W-W,Double Standard,RO,1,0,0,Spain,Direct / Walk-in,WEB
58,1,2019-01-07,1,2019-01-10,3,2018-09-17,112,2018-09-17 00:00:00,0.0,112.0,L-L,Double Standard,BB,2,0,0,United Kingdom,TTOO,EMAIL
59,1,2019-01-07,1,2019-01-12,5,2018-09-26,103,2018-12-01 00:00:00,66.0,37.0,W-L,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
60,1,2019-01-07,1,2019-01-12,5,2018-09-28,101,2018-12-26 00:00:00,89.0,12.0,W-L,Double Standard,BB,2,0,0,China,OTA,EMAIL
61,1,2019-01-07,1,2019-01-10,3,2018-11-02,66,2018-12-27 00:00:00,55.0,11.0,L-L,Double Standard,BB,2,0,0,China,OTA,EMAIL
62,1,2019-01-07,1,2019-01-11,4,2018-12-06,32,2019-01-02 00:00:00,27.0,5.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
63,1,2019-01-07,1,2019-01-11,4,2018-12-06,32,2019-01-02 00:00:00,27.0,5.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
65,1,2019-01-07,1,2019-01-11,4,2018-12-11,27,2018-12-12 00:00:00,1.0,26.0,L-L,Double Deluxe,BB,1,0,0,United States,GDS,GDS
66,1,2019-01-07,1,2019-01-11,4,2018-12-13,25,2019-01-04 00:00:00,22.0,3.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
67,1,2019-01-07,1,2019-01-11,4,2018-12-14,24,2018-12-14 00:00:00,0.0,24.0,L-L,Double Standard,BB,1,0,0,Other,OTA,XML
68,1,2019-01-07,1,2019-01-11,4,2018-12-14,24,2018-12-14 00:00:00,0.0,24.0,L-L,Double Standard,BB,1,0,0,Other,OTA,XML
69,1,2019-01-07,1,2019-01-08,1,2018-12-17,21,2019-01-04 00:00:00,18.0,3.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,GDS
70,1,2019-01-08,1,2019-01-09,1,2018-06-26,196,2018-06-28 00:00:00,2.0,194.0,L-L,Double Standard City View,RO,2,0,0,Other,OTA,XML
71,1,2019-01-08,1,2019-01-09,1,2018-06-30,192,2018-07-03 00:00:00,3.0,189.0,L-L,Double Standard City View,RO,2,0,0,Other,OTA,XML
72,1,2019-01-08,1,2019-01-13,5,2018-09-22,108,2019-01-03 00:00:00,103.0,5.0,W-L,Triple Standard,BB,2,0,0,United Kingdom,TTOO,EMAIL
73,1,2019-01-08,1,2019-01-13,5,2018-09-22,108,2019-01-02 00:00:00,102.0,6.0,W-L,Double Standard,BB,2,0,0,Other,OTA,EMAIL
75,1,2019-01-08,1,2019-01-09,1,2018-11-14,55,2018-11-20 00:00:00,6.0,49.0,L-L,Double Standard,RO,2,0,0,Other,OTA,XML
76,1,2019-01-08,1,2019-01-09,1,2018-11-14,55,2018-11-20 00:00:00,6.0,49.0,L-L,Double Standard,RO,2,0,0,Other,OTA,XML
77,1,2019-01-08,1,2019-01-09,1,2018-11-14,55,2018-11-20 00:00:00,6.0,49.0,L-L,Double Standard,RO,2,0,0,Other,OTA,XML
78,1,2019-01-08,1,2019-01-09,1,2018-11-14,55,2018-11-20 00:00:00,6.0,49.0,L-L,Double Standard,RO,2,0,0,Other,OTA,XML
79,1,2019-01-08,1,2019-01-09,1,2018-12-04,35,2019-01-03 00:00:00,30.0,5.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,GDS
80,1,2019-01-08,1,2019-01-12,4,2018-12-20,19,2019-01-05 00:00:00,16.0,3.0,W-L,Double Standard,RO,1,0,0,Other,OTA,XML
81,1,2019-01-08,1,2019-01-10,2,2019-01-03,5,2019-01-05 00:00:00,2.0,3.0,L-L,Double Standard,RO,1,0,0,Other,OTA,XML
82,1,2019-01-08,1,2019-01-10,2,2019-01-03,5,2019-01-04 00:00:00,1.0,4.0,L-L,Junior Suite,RO,1,0,0,Spain,Corporate / Mice,EMAIL
83,1,2019-01-08,1,2019-01-09,1,2019-01-04,4,2019-01-07 00:00:00,3.0,1.0,L-L,Double Standard,RO,2,0,1,Spain,Direct / Walk-in,WEB
85,1,2019-01-09,1,2019-01-13,4,2018-11-17,53,2018-11-19 00:00:00,2.0,51.0,W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
86,1,2019-01-09,1,2019-01-10,1,2018-12-28,12,2018-12-29 00:00:00,1.0,11.0,L-L,Double Standard,BB,1,0,0,United States,GDS,GDS
87,1,2019-01-09,1,2019-01-10,1,2018-12-28,12,2018-12-29 00:00:00,1.0,11.0,L-L,Double Standard,BB,1,0,0,United States,GDS,GDS
88,1,2019-01-09,1,2019-01-10,1,2018-12-28,12,2018-12-29 00:00:00,1.0,11.0,L-L,Double Standard,BB,1,0,0,United States,GDS,GDS
89,1,2019-01-09,1,2019-01-10,1,2019-01-04,5,2019-01-09 00:00:00,5.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
91,1,2019-01-09,1,2019-01-11,2,2019-01-09,0,2019-01-09 00:00:00,0.0,0.0,L-L,Double Standard,RO,1,1,0,Other,OTA,XML
93,1,2019-01-10,1,2019-01-23,13,2018-11-20,51,2018-11-20 00:00:00,0.0,51.0,L-W-L,Double Standard,HB,2,0,0,United States,OTA,XML
94,1,2019-01-10,1,2019-01-11,1,2018-12-04,37,2018-12-05 00:00:00,1.0,36.0,L-L,Double Standard,BB,1,0,0,United Kingdom,TTOO,EMAIL
95,1,2019-01-10,1,2019-01-11,1,2019-01-02,8,2019-01-05 00:00:00,3.0,5.0,L-L,Double Deluxe,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
96,1,2019-01-10,1,2019-01-11,1,2019-01-04,6,2019-01-07 00:00:00,3.0,3.0,L-L,Double Standard,RO,2,0,0,Other,OTA,XML
97,1,2019-01-10,1,2019-01-11,1,2019-01-10,0,2019-01-10 00:00:00,0.0,0.0,L-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
98,1,2019-01-11,1,2019-01-14,3,2018-09-26,107,2019-01-09 00:00:00,105.0,2.0,L-W-L,Double Deluxe,BB,1,0,0,United Kingdom,Flash / Boxes,EMAIL
99,1,2019-01-11,1,2019-01-14,3,2018-09-26,107,2019-01-09 00:00:00,105.0,2.0,L-W-L,Double Deluxe,BB,1,0,0,United Kingdom,Flash / Boxes,EMAIL
100,1,2019-01-11,1,2019-01-14,3,2018-11-02,70,2018-12-31 00:00:00,59.0,11.0,L-W-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
101,1,2019-01-11,1,2019-01-13,2,2018-11-30,42,2019-01-01 00:00:00,32.0,10.0,W-L,Double Standard,RO,1,0,0,Other,OTA,XML
102,1,2019-01-11,1,2019-01-13,2,2018-11-30,42,2019-01-01 00:00:00,32.0,10.0,W-L,Double Standard,RO,1,0,0,Other,OTA,XML
103,1,2019-01-11,1,2019-01-12,1,2019-01-02,9,2019-01-11 00:00:00,9.0,0.0,W-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
104,1,2019-01-11,1,2019-01-12,1,2019-01-02,9,2019-01-02 00:00:00,0.0,9.0,W-L,Double Standard,RO,2,0,0,Other,OTA,XML
105,1,2019-01-11,1,2019-01-14,3,2019-01-10,1,2019-01-10 00:00:00,0.0,1.0,L-W-L,Double Standard,RO,2,1,0,Other,OTA,XML
106,1,2019-01-11,1,2019-01-14,3,2019-01-10,1,2019-01-10 00:00:00,0.0,1.0,L-W-L,Double Standard,RO,2,1,0,Other,OTA,XML
107,1,2019-01-12,1,2019-01-14,2,2018-09-11,123,2019-01-02 00:00:00,113.0,10.0,L-W,Double Standard City View,RO,2,0,0,Spain,Direct / Walk-in,WEB
108,1,2019-01-12,1,2019-01-13,1,2018-10-13,91,2018-11-18 00:00:00,36.0,55.0,W-W,Double Standard City View,BB,2,0,0,Other,OTA,XML
109,1,2019-01-12,1,2019-01-13,1,2018-10-15,89,2018-12-29 00:00:00,75.0,14.0,W-W,Double Standard,RO,1,0,0,Other,OTA,XML
110,1,2019-01-12,1,2019-01-13,1,2018-11-04,69,2018-12-18 00:00:00,44.0,25.0,W-W,Double Standard City View,RO,2,0,0,Spain,Direct / Walk-in,WEB
111,1,2019-01-12,1,2019-01-15,3,2018-11-08,65,2018-12-15 00:00:00,37.0,28.0,L-W,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
112,1,2019-01-12,1,2019-01-15,3,2018-11-27,46,2018-12-09 00:00:00,12.0,34.0,L-W,Double Standard City View,RO,2,0,0,Other,OTA,XML
113,1,2019-01-12,1,2019-01-13,1,2018-11-28,45,2019-01-07 00:00:00,40.0,5.0,W-W,Double Standard,RO,1,0,0,United States,OTA,XML
114,1,2019-01-12,1,2019-01-14,2,2018-11-30,43,2018-12-02 00:00:00,2.0,41.0,L-W,Double Standard,RO,1,0,0,United States,OTA,XML
115,1,2019-01-12,1,2019-01-13,1,2018-12-13,30,2018-12-30 00:00:00,17.0,13.0,W-W,Double Standard,RO,2,1,0,Other,OTA,XML
116,1,2019-01-12,1,2019-01-13,1,2018-12-16,27,2019-01-02 00:00:00,17.0,10.0,W-W,Triple Standard,RO,3,0,0,Other,OTA,XML
117,1,2019-01-12,1,2019-01-13,1,2018-12-19,24,2019-01-13 00:00:00,25.0,-1.0,W-W,Double Standard,RO,2,1,0,Other,OTA,XML
118,1,2019-01-12,1,2019-01-14,2,2018-12-21,22,2019-01-05 00:00:00,15.0,7.0,L-W,Double Deluxe,BB,2,0,0,Other,Flash / Boxes,EMAIL
119,1,2019-01-12,1,2019-01-13,1,2019-01-12,0,2019-01-13 00:00:00,1.0,-1.0,W-W,Double Standard City View,RO,2,1,0,Other,OTA,XML
120,1,2019-01-13,1,2019-01-16,3,2018-09-15,120,2018-09-28 00:00:00,13.0,107.0,L-W,Double Standard,RO,2,0,0,Other,OTA,XML
122,1,2019-01-13,1,2019-01-14,1,2018-10-02,103,2018-12-04 00:00:00,63.0,40.0,L-W,Double Standard,RO,1,0,0,Spain,Direct / Walk-in,WEB
123,1,2019-01-13,1,2019-01-15,2,2018-12-04,40,2018-12-30 00:00:00,26.0,14.0,L-W,Double Standard City View,RO,2,0,0,Other,OTA,XML
124,1,2019-01-13,1,2019-01-15,2,2018-12-30,14,2018-12-30 00:00:00,0.0,14.0,L-W,Double Standard,RO,2,0,0,Other,OTA,XML
125,1,2019-01-13,1,2019-01-15,2,2018-12-30,14,2018-12-30 00:00:00,0.0,14.0,L-W,Double Standard City View,RO,2,0,0,Other,OTA,XML
128,1,2019-01-14,1,2019-01-17,3,2018-09-18,118,2018-11-23 00:00:00,66.0,52.0,L-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
129,1,2019-01-14,1,2019-01-16,2,2018-10-26,80,2018-11-28 00:00:00,33.0,47.0,L-L,Double Standard,RO,1,0,0,Other,OTA,XML
130,1,2019-01-14,1,2019-01-18,4,2018-12-03,42,2019-01-08 00:00:00,36.0,6.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,EMAIL
131,1,2019-01-14,1,2019-01-18,4,2018-12-03,42,2018-12-14 00:00:00,11.0,31.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,EMAIL
132,1,2019-01-14,1,2019-01-17,3,2018-12-06,39,2018-12-19 00:00:00,13.0,26.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,WEB
134,1,2019-01-14,1,2019-01-15,1,2018-12-13,32,2019-01-10 00:00:00,28.0,4.0,L-L,Double Standard,RO,1,0,0,Germany,GDS,XML
135,1,2019-01-14,1,2019-01-17,3,2018-12-14,31,2019-01-04 00:00:00,21.0,10.0,L-L,Double Standard,RO,1,0,0,Other,OTA,XML
136,1,2019-01-14,1,2019-01-17,3,2018-12-17,28,2018-12-20 00:00:00,3.0,25.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,GDS
137,1,2019-01-14,1,2019-01-18,4,2018-12-18,27,2019-01-03 00:00:00,16.0,11.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,GDS
138,1,2019-01-14,1,2019-01-15,1,2018-12-18,27,2018-12-20 00:00:00,2.0,25.0,L-L,Double Standard,BB,1,0,0,United Kingdom,GDS,GDS
139,1,2019-01-14,1,2019-01-16,2,2019-01-02,12,2019-01-14 00:00:00,12.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,EMAIL
140,1,2019-01-14,1,2019-01-15,1,2019-01-03,11,2019-01-10 00:00:00,7.0,4.0,L-L,Double Standard,BB,1,0,0,Other,OTA,XML
141,1,2019-01-14,1,2019-01-17,3,2019-01-08,6,2019-01-08 00:00:00,0.0,6.0,L-L,Double Standard,BB,1,0,0,United States,GDS,GDS
142,1,2019-01-14,1,2019-01-18,4,2019-01-08,6,2019-01-09 00:00:00,1.0,5.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,WEB
143,1,2019-01-14,1,2019-01-15,1,2019-01-08,6,2019-01-09 00:00:00,1.0,5.0,L-L,Triple Standard,RO,3,0,0,United States,OTA,XML
144,1,2019-01-14,1,2019-01-15,1,2019-01-10,4,2019-01-14 00:00:00,4.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
145,1,2019-01-15,1,2019-01-17,2,2018-10-26,81,2019-01-08 00:00:00,74.0,7.0,L-L,Double Standard,RO,1,0,0,United States,OTA,XML
146,1,2019-01-15,1,2019-01-16,1,2018-11-05,71,2019-01-10 00:00:00,66.0,5.0,L-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,GDS
147,1,2019-01-15,1,2019-01-16,1,2018-11-05,71,2019-01-07 00:00:00,63.0,8.0,L-L,Double Standard,RO,1,0,0,United Kingdom,Corporate / Mice,EMAIL
149,1,2019-01-15,1,2019-01-25,10,2018-11-12,64,2018-11-12 00:00:00,0.0,64.0,L-W-L,Double Standard,BB,1,0,0,United Kingdom,TTOO,EMAIL
150,1,2019-01-15,1,2019-01-25,10,2018-11-23,53,2018-11-24 00:00:00,1.0,52.0,L-W-L,Double Standard,BB,1,0,0,Other,TTOO,EMAIL
