Numero Reserva,Cliente Comercial,Fecha llegada,Fecha de salida,Tipo de habitación,Estado,Identificador régimen alimenticio,Tarifa,Fecha de Creación,Nº de pax del tipo 1 alojados,Fecha de cancelación,VIP,Identificador segmento de mercado,Identificador procedencia de negocio,País,Identificador de canal
5946213,CWT GLOBAL ESPAÑA,14/11/2019,15/11/2019,DBLSTD,Confirmada,BB,C_145/165,25/10/2019,1,,5,CORP,EMP,ES,GDS
5946270,FLIGHT CENTRE UK Ltd,11/11/2019,12/11/2019,DBLSTD,Confirmada,BB,C_165/185,25/10/2019,1,,5,CORP,EMP,GB,GDS
5946307,TRAVELCLICK,11/11/2019,13/11/2019,DBLSTD,Confirmada,RO,B_BAR,25/10/2019,1,,,CORP,EMP,US,GDS
5946396,EXPEDIA,13/11/2019,14/11/2019,DBLSTD,Confirmada,BB,X_BAR_NR,25/10/2019,1,,,ONL,ONL,US,XML
5946398,EXPEDIA,13/11/2019,14/11/2019,DBLSTD,Confirmada,BB,X_BAR_NR,25/10/2019,1,,,ONL,ONL,US,XML
5946399,EXPEDIA,13/11/2019,14/11/2019,DBLSTD,Confirmada,BB,X_BAR_NR,25/10/2019,1,,,ONL,ONL,US,XML
5946400,EXPEDIA,13/11/2019,14/11/2019,DBLSTD,Confirmada,BB,X_BAR_NR,25/10/2019,1,,,ONL,ONL,US,XML
5946421,EXPEDIA,13/11/2019,14/11/2019,DBLSTD,Confirmada,BB,X_BAR_NR,25/10/2019,1,,,ONL,ONL,US,XML
5946422,EXPEDIA,13/11/2019,14/11/2019,DBLSTD,Confirmada,BB,X_BAR_NR,25/10/2019,1,,,ONL,ONL,US,XML
5946423,EXPEDIA,13/11/2019,14/11/2019,DBLSTD,Confirmada,BB,X_BAR_NR,25/10/2019,1,,,ONL,ONL,US,XML
5946693,EXPEDIA,7/11/2019,8/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,25/10/2019,1,,,ONL,ONL,US,XML
5946953,TRAVELCLICK,12/11/2019,13/11/2019,DBLSTD,Confirmada,RO,B_BAR,25/10/2019,1,,,CORP,EMP,US,GDS
5946979,TRAVELCLICK,11/11/2019,12/11/2019,DBLSTD,Confirmada,BB,B_BAR,25/10/2019,1,,,CORP,EMP,US,GDS
5947053,RED LETTER DAYS,12/11/2019,13/11/2019,DBLSTD,Confirmada,HB,BFL_RED,25/10/2019,2,,,ONL,ONL,GB,EMAIL
5947464,TRAVELCLICK,12/11/2019,14/11/2019,DBLSTD,Confirmada,BB,C_145/165,25/10/2019,1,,5,CORP,EMP,US,GDS
5947562,DIRECT,1/11/2019,4/11/2019,DBLSTD,Confirmada,BB,B_BAR,25/10/2019,2,,5,DIR,EMP,ES,EMAIL
5947631,BOOKING.COM,11/11/2019,13/11/2019,DBLDLX,Confirmada,RO,X_BAR_NR,25/10/2019,2,,,ONL,ONL,,XML
5948888,EXPEDIA,7/11/2019,9/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,25/10/2019,1,,,ONL,ONL,US,XML
5949786,BOOKING.COM,15/11/2019,16/11/2019,DBLSTDST,Confirmada,RO,X_BAR,26/10/2019,2,,,ONL,ONL,,XML
5949802,TRAVELCLICK,14/11/2019,15/11/2019,DBLSTD,Confirmada,RO,C_150/170R,26/10/2019,1,,,CORP,UK,US,GDS
5949806,DIRECT,11/11/2019,13/11/2019,DBLSTD__2,Confirmada,RO,B_BAR,26/10/2019,2,,,DIR,DIR,ES,EMAIL
5950408,TRAVELCLICK,11/11/2019,12/11/2019,DBLSTD,Confirmada,BB,C_155/175,26/10/2019,1,,,CORP,UK,US,GDS
5950429,BOOKING.COM,13/11/2019,14/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,26/10/2019,2,,,ONL,ONL,,XML
5950491,SECRET ESCAPES,10/11/2019,12/11/2019,DBLSTD,Confirmada,BB,BFL_SE_O19,26/10/2019,1,,,ONL,ONL,GB,EMAIL
5950497,TRAVELCLICK,11/11/2019,12/11/2019,DBLSTD,Confirmada,BB,C_145/165,26/10/2019,1,,,CORP,UK,US,GDS
5951351,BOOKING.COM,13/11/2019,14/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,26/10/2019,1,,,ONL,ONL,,XML
5951505,EXPEDIA,15/11/2019,16/11/2019,DBLSTD,Confirmada,RO,X_BAR,26/10/2019,2,,,ONL,ONL,US,XML
5951831,CLUB H10,8/11/2019,9/11/2019,DBLSTDST,Confirmada,RO,W_BAR_NR,27/10/2019,2,,,DIR,DIR,ES,WEB
5952145,BOOKING.COM,11/11/2019,12/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,27/10/2019,1,,,ONL,ONL,,XML
5952452,HRS PAYMENT SOLUTIONS GMBH,7/11/2019,8/11/2019,DBLSTD,Confirmada,BB,C_160/180,27/10/2019,1,,,CORP,ONL,DE,XML
5952751,BOOKING.COM,7/11/2019,8/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,27/10/2019,1,,,ONL,ONL,,XML
5952905,CLUB H10,7/11/2019,10/11/2019,DBLSTD,Confirmada,RO,W_BAR_NR,27/10/2019,2,,,DIR,DIR,ES,WEB
5953682,CLUB H10,11/11/2019,14/11/2019,DBLSTDST,Confirmada,RO,W_BAR_NR,28/10/2019,2,,,DIR,DIR,ES,WEB
5953869,EXPEDIA,11/11/2019,14/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,28/10/2019,1,,,ONL,ONL,US,XML
5954045,BOOKING.COM,13/11/2019,14/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,28/10/2019,1,,,ONL,ONL,,XML
5954114,COMPLIMENTARY H10,11/11/2019,14/11/2019,DBLSTD,Confirmada,BB,,28/10/2019,1,,5,COMPL,DIR,ES,EMAIL
5954115,NEW MEDICAL SYSTEMS,11/11/2019,12/11/2019,DBLSTD,Confirmada,BB,C_155/175,28/10/2019,1,,5,CORP,EMP,GB,EMAIL
5954118,COMPUTACENTER,13/11/2019,14/11/2019,DBLSTD,Confirmada,BB,C_145/165,28/10/2019,1,,5,CORP,EMP,GB,EMAIL
5954278,SECRET ESCAPES,12/11/2019,13/11/2019,DBLSTD,Confirmada,BB,BFL_SE_O19,28/10/2019,2,,,ONL,ONL,GB,EMAIL
5954318,SECRET ESCAPES,6/11/2019,7/11/2019,DBLSTD,Confirmada,BB,BFL_SE_O19,28/10/2019,2,,,ONL,ONL,GB,EMAIL
5954372,HRS PAYMENT SOLUTIONS GMBH,13/11/2019,14/11/2019,DBLSTD,Confirmada,BB,C_165/185,28/10/2019,1,,,ONL,ONL,DE,XML
5954416,BOOKING.COM,11/11/2019,13/11/2019,DBLSTDST,Confirmada,RO,X_BAR,28/10/2019,1,,,ONL,ONL,,XML
5954486,EXPEDIA,12/11/2019,13/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,28/10/2019,2,,,ONL,ONL,US,XML
5954983,ULSTER UNIVERSITY,7/11/2019,8/11/2019,DBLSTD,Confirmada,BB,C_170/190,28/10/2019,1,,5,CORP,EMP,GB,TELF
5954997,BOOKING.COM,11/11/2019,14/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,28/10/2019,2,,,ONL,ONL,,XML
5955167,EXPEDIA,13/11/2019,15/11/2019,DBLSTDST,Confirmada,BB,X_BAR_NR,28/10/2019,1,,,ONL,ONL,US,XML
5955168,EXPEDIA,13/11/2019,15/11/2019,DBLSTDST,Confirmada,BB,X_BAR_NR,28/10/2019,1,,,ONL,ONL,US,XML
5955169,EXPEDIA,13/11/2019,15/11/2019,DBLSTDST,Confirmada,BB,X_BAR_NR,28/10/2019,1,,,ONL,ONL,US,XML
5955170,EXPEDIA,13/11/2019,15/11/2019,DBLSTDST,Confirmada,BB,X_BAR_NR,28/10/2019,1,,,ONL,ONL,US,XML
5955321,EXPEDIA,7/11/2019,8/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,28/10/2019,1,,,ONL,ONL,US,XML
5955401,EXPEDIA,7/11/2019,8/11/2019,DBLSTD,Confirmada,BB,X_BAR_NR,28/10/2019,1,,,ONL,ONL,US,XML
5955478,EXPEDIA,13/11/2019,15/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,28/10/2019,1,,,ONL,ONL,US,XML
5955558,SECRET ESCAPES,8/11/2019,9/11/2019,DBLSTD,Confirmada,BB,BFL_SE_O19,28/10/2019,2,,,ONL,ONL,GB,EMAIL
5955578,SECRET ESCAPES,14/11/2019,15/11/2019,DBLSTD,Confirmada,BB,BFL_SE_O19,28/10/2019,2,,,ONL,ONL,GB,EMAIL
5955585,EXPEDIA,7/11/2019,8/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,28/10/2019,1,,,ONL,ONL,US,XML
5955601,SECRET ESCAPES,14/11/2019,15/11/2019,DBLSTD,Confirmada,BB,BFL_SE_O19,28/10/2019,2,,,ONL,ONL,GB,EMAIL
5955785,EXPEDIA,11/11/2019,14/11/2019,DBLSTDST,Confirmada,RO,X_BAR,28/10/2019,1,,,ONL,ONL,US,XML
5955929,ITF,7/11/2019,10/11/2019,DBLSTD,Confirmada,BB,C_150/170,28/10/2019,1,,,CORP,EMP,ES,EMAIL
5955993,SPECSAVERS OPTICAL SUPERSTORES,4/11/2019,5/11/2019,DBLSTD,Confirmada,BB,C_163/183,28/10/2019,1,,5,CORP,EMP,GB,EMAIL
5956501,CLUB H10,11/11/2019,12/11/2019,DBLSTD,Confirmada,RO,W_BAR,28/10/2019,2,,,DIR,DIR,ES,WEB
5956503,CLUB H10,11/11/2019,14/11/2019,DBLSTD,Confirmada,RO,W_BAR_NR,28/10/2019,2,,,DIR,DIR,ES,WEB
5956825,BOOKING.COM,12/11/2019,13/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,28/10/2019,2,,,ONL,ONL,,XML
5957162,BOOKING.COM,13/11/2019,14/11/2019,DBLSTDST,Confirmada,RO,X_BAR_NR,28/10/2019,1,,,ONL,ONL,,XML
5957964,SUNHOTELS,11/11/2019,13/11/2019,DBLSTD,Confirmada,BB,X_BAR_PKUP,29/10/2019,1,,,ONL,ONL,LI,XML
5958045,PRIORITY,31/10/2019,1/11/2019,DBLSTD,Confirmada,BB,C_155/175,29/10/2019,1,,5,CORP,EMP,GB,GDS
5958046,PRIORITY,31/10/2019,1/11/2019,DBLSTD,Confirmada,BB,C_155/175,29/10/2019,1,,5,CORP,EMP,GB,GDS
5958049,EGENCIA UK,31/10/2019,1/11/2019,DBLSTD,Confirmada,RO,B_BAR_NR,29/10/2019,1,,5,CORP,EMP,GB,GDS
5958220,CLUB H10,15/11/2019,16/11/2019,DBLSTDST,Confirmada,RO,W_BAR_NR,29/10/2019,2,,,DIR,DIR,ES,WEB
5958221,COMPUTACENTER,12/11/2019,13/11/2019,DBLSTD,Confirmada,BB,C_145/165,29/10/2019,1,,,CORP,EMP,GB,EMAIL
5958224,TRAVELCLICK,13/11/2019,15/11/2019,DBLDLX,Confirmada,BB,C_150/170,29/10/2019,1,,5,CORP,EMP,US,GDS
5958286,JUMBO TOURS,11/11/2019,15/11/2019,DBLSTD,Confirmada,RO,X_BAR,29/10/2019,2,,,ONL,ONL,ES,XML
5958381,SECRET ESCAPES,10/11/2019,13/11/2019,DBLSTD,Confirmada,BB,BFL_SE_O19,29/10/2019,2,,,ONL,ONL,GB,EMAIL
5958386,SECRET ESCAPES,13/11/2019,14/11/2019,DBLSTD,Confirmada,BB,BFL_SE_O19,29/10/2019,2,,,ONL,ONL,GB,EMAIL
5958422,WEB H10,14/11/2019,16/11/2019,DBLSTD,Confirmada,RO,W_BAR_NR,29/10/2019,2,,,DIR,DIR,ES,WEB
5958484,RED LETTER DAYS,15/11/2019,16/11/2019,DBLSTD,Confirmada,HB,BFL_RED,29/10/2019,2,,,ONL,ONL,GB,EMAIL
5958493,EVOLUTION BOTTLING,31/10/2019,1/11/2019,DBLSTD,Confirmada,BB,G_BASE_20,21/5/2019,1,,,CORP,UK,GB,EMAIL
5958494,EVOLUTION BOTTLING,31/10/2019,1/11/2019,DBLSTD,Confirmada,BB,G_BASE_20,21/5/2019,1,,,CORP,UK,GB,EMAIL
5958495,EVOLUTION BOTTLING,31/10/2019,1/11/2019,DBLSTD,Confirmada,BB,G_BASE_20,21/5/2019,1,,,CORP,UK,GB,EMAIL
5958496,EVOLUTION BOTTLING,31/10/2019,1/11/2019,DBLSTD,Confirmada,BB,G_BASE_20,21/5/2019,1,,,CORP,UK,GB,EMAIL
5958497,EVOLUTION BOTTLING,31/10/2019,2/11/2019,DBLSTD,Confirmada,BB,G_BASE_20,21/5/2019,2,,,CORP,UK,GB,EMAIL
5958976,BOOKING.COM,7/11/2019,8/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,29/10/2019,1,,,ONL,ONL,,XML
5958998,DIRECT,9/11/2019,15/11/2019,DBLSTD,Confirmada,RO,B_BAR,29/10/2019,1,,,DIR,DIR,ES,EMAIL
5959006,TURISME DE BARCELONA,5/11/2019,6/11/2019,DBLSTD,Confirmada,BB,G_BASE_20,1/3/2019,1,,,CORP,EMP,ES,EMAIL
5959307,HRS PAYMENT SOLUTIONS GMBH,7/11/2019,8/11/2019,DBLSTD,Confirmada,BB,C_150/170,29/10/2019,1,,,CORP,ONL,DE,XML
5959781,WEB H10,7/11/2019,8/11/2019,DBLSTD,Confirmada,RO,W_BAR,29/10/2019,2,,,DIR,DIR,ES,WEB
5959969,"MIGUEL TORRES,",7/11/2019,8/11/2019,DBLSTD,Confirmada,BB,C_170/190,29/10/2019,1,,5,CORP,EMP,ES,EMAIL
5959970,"MIGUEL TORRES,",7/11/2019,8/11/2019,DBLSTD,Confirmada,BB,C_170/190,29/10/2019,1,,5,CORP,EMP,ES,EMAIL
5960961,WEB H10,14/11/2019,15/11/2019,DBLSTD,Confirmada,RO,W_BAR,29/10/2019,1,,,DIR,DIR,ES,WEB
5961353,PRESTIGIA.COM,14/11/2019,16/11/2019,DBLSTD,Confirmada,RO,X_BAR,29/10/2019,2,,,ONL,ONL,GB,EMAIL
5962008,HRS PAYMENT SOLUTIONS GMBH,14/11/2019,15/11/2019,DBLSTD,Confirmada,BB,C_150/170,30/10/2019,1,,,CORP,ONL,DE,XML
5962572,"HRG UK - MEETINGS, GROUPS & EVENTS",7/11/2019,8/11/2019,DBLSTD,Confirmada,BB,C_BAR/10%,30/10/2019,1,,,CORP,EMP,GB,GDS
5962647,SECRET ESCAPES,31/10/2019,1/11/2019,DBLSTD,Confirmada,BB,BFL_SE_O19,30/10/2019,2,,,ONL,ONL,GB,EMAIL
5962788,HRS PAYMENT SOLUTIONS GMBH,7/11/2019,8/11/2019,DBLSTD,Confirmada,BB,C_160/180,30/10/2019,1,,,CORP,ONL,DE,XML
5962789,HRS PAYMENT SOLUTIONS GMBH,7/11/2019,8/11/2019,DBLSTD,Confirmada,BB,C_160/180,30/10/2019,1,,,CORP,ONL,DE,XML
5962825,VIAJES INSULAR,3/11/2019,6/11/2019,DBLSTD,Confirmada,BB,W_BAR,30/10/2019,1,,,ONL,ONL,ES,WEB
5962826,DE JONG INTRA,11/11/2019,13/11/2019,DBLSTD,Confirmada,BB,F_W19_S20,30/10/2019,1,,,TTOO,HOL,NL,EMAIL
5962897,BOOKING.COM,13/11/2019,15/11/2019,DBLSTDST,Confirmada,RO,X_BAR_NR,30/10/2019,1,,,ONL,ONL,,XML
5962979,TUI NEDERLAND N.V.,6/11/2019,9/11/2019,DBLSTD,Confirmada,BB,F_W19_S20,30/10/2019,2,,,TTOO,HOL,NL,EMAIL
5963520,LASTMINUTE,7/11/2019,8/11/2019,DBLSTD,Confirmada,RO,X_BAR,30/10/2019,2,,,ONL,ONL,GB,XML
5963531,"CENTRAL DE VIAJES, S.A",5/11/2019,6/11/2019,DBLSTD,Confirmada,BB,B_BAR,30/10/2019,1,,,CORP,EMP,ES,EMAIL
5963663,EUROPE EXPRESS,30/10/2019,6/11/2019,DBLSTD,Confirmada,BB,F_W18_S19,30/10/2019,2,,,TTOO,USA,US,EMAIL
5963812,KEYTEL,11/11/2019,12/11/2019,DBLSTD,Confirmada,BB,X_BAR_NR,30/10/2019,1,,,ONL,ONL,ES,XML
5964373,BOOKING.COM,14/11/2019,16/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,30/10/2019,2,,,ONL,ONL,,XML
5964427,RED LETTER DAYS,14/11/2019,16/11/2019,DBLSTD,Confirmada,BB,BFL_RED,30/10/2019,2,,,ONL,ONL,GB,EMAIL
5964456,G2 TRAVEL,5/11/2019,6/11/2019,DBLSTD,Confirmada,BB,B_BAR,30/10/2019,1,,,TTOO,NO,HK,MICE TTOO
5964481,DE JONG INTRA,8/11/2019,10/11/2019,DBLSTD,Confirmada,BB,F_W19_S20,30/10/2019,2,,,TTOO,HOL,NL,EMAIL
5964706,BOOK A TABLE-LIVE BOOKINGS,4/11/2019,5/11/2019,DBLSTD,Confirmada,BB,C_160/180,30/10/2019,1,,5,CORP,EMP,GB,EMAIL
5964784,WEB H10,10/11/2019,11/11/2019,DBLSTD,Confirmada,BB,W_BAR,30/10/2019,1,,,DIR,DIR,ES,WEB
5964877,COMPUTACENTER,31/10/2019,1/11/2019,DBLSTD,Confirmada,BB,C_145/165,30/10/2019,1,,5,CORP,EMP,GB,EMAIL
5965026,CLUB H10,31/10/2019,1/11/2019,DBLSTD,Confirmada,RO,W_BAR_NR,30/10/2019,1,,,DIR,DIR,ES,WEB
5965351,HRS PAYMENT SOLUTIONS GMBH,31/10/2019,1/11/2019,DBLSTD,Confirmada,BB,C_150/170,30/10/2019,1,,,CORP,ONL,DE,XML
5965490,CTRIP,10/11/2019,11/11/2019,DBLSTD,Confirmada,RO,X_BAR,30/10/2019,1,,,ONL,ONL,HK,XML
5966266,BOOKING.COM,14/11/2019,15/11/2019,DBLSTD,Confirmada,RO,X_BAR,30/10/2019,2,,,ONL,ONL,,XML
5966267,EXPEDIA,31/10/2019,1/11/2019,DBLSTD,Confirmada,RO,X_B_PKNR,30/10/2019,1,,,ONL,ONL,US,XML
5966489,BOOKING.COM,31/10/2019,1/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,31/10/2019,2,,,ONL,ONL,,XML
5966875,HOTEL TONIGHT UK,31/10/2019,1/11/2019,DBLSTD,Confirmada,RO,B_BAR_NR,31/10/2019,2,,,ONL,ONL,GB,EMAIL
5966877,GO AHEAD TOURS _ EF CULTURAL,2/11/2019,9/11/2019,DBLSTD,Confirmada,BB,S_GOAH19,15/10/2018,2,,,TTOO,USA,CH,EMAIL
5966878,GO AHEAD TOURS _ EF CULTURAL,2/11/2019,9/11/2019,DBLSTD,Confirmada,BB,S_GOAH19,15/10/2018,2,,,TTOO,USA,CH,EMAIL
5966879,GO AHEAD TOURS _ EF CULTURAL,4/11/2019,6/11/2019,DBLSTD,Confirmada,BB,S_GOAH19,15/10/2018,1,,,TTOO,USA,CH,EMAIL
5966880,GO AHEAD TOURS _ EF CULTURAL,5/11/2019,9/11/2019,DBLSTD__2,Confirmada,BB,S_GOAH19,15/10/2018,2,,,TTOO,USA,CH,EMAIL
5966922,GO AHEAD TOURS _ EF CULTURAL,7/11/2019,9/11/2019,DBLSTD,Confirmada,BB,S_GOAH19,15/10/2018,2,,,TTOO,USA,CH,EMAIL
5966923,GO AHEAD TOURS _ EF CULTURAL,7/11/2019,9/11/2019,DBLSTD,Confirmada,BB,S_GOAH19,15/10/2018,2,,,TTOO,USA,CH,EMAIL
5966924,GO AHEAD TOURS _ EF CULTURAL,7/11/2019,9/11/2019,DBLSTD,Confirmada,BB,S_GOAH19,15/10/2018,2,,,TTOO,USA,CH,EMAIL
5966925,GO AHEAD TOURS _ EF CULTURAL,7/11/2019,9/11/2019,DBLSTD,Confirmada,BB,S_GOAH19,15/10/2018,2,,,TTOO,USA,CH,EMAIL
5966926,GO AHEAD TOURS _ EF CULTURAL,7/11/2019,9/11/2019,DBLSTD,Confirmada,BB,S_GOAH19,15/10/2018,2,,,TTOO,USA,CH,EMAIL
5966927,GO AHEAD TOURS _ EF CULTURAL,7/11/2019,9/11/2019,DBLSTD,Confirmada,BB,S_GOAH19,15/10/2018,2,,,TTOO,USA,CH,EMAIL
5966928,GO AHEAD TOURS _ EF CULTURAL,7/11/2019,9/11/2019,DBLSTD,Confirmada,BB,S_GOAH19,15/10/2018,1,,,TTOO,USA,CH,EMAIL
5966929,GO AHEAD TOURS _ EF CULTURAL,7/11/2019,9/11/2019,DBLSTD,Confirmada,BB,S_GOAH19,15/10/2018,1,,,TTOO,USA,CH,EMAIL
5966939,GO AHEAD TOURS _ EF CULTURAL,6/11/2019,9/11/2019,DBLSTD,Confirmada,BB,S_GOAH19,15/10/2018,1,,,TTOO,USA,CH,EMAIL
5967028,FLIGHT CENTRE UK Ltd,7/11/2019,8/11/2019,DBLSTD,Confirmada,BB,B_BAR,31/10/2019,1,,5,CORP,EMP,GB,EMAIL
5967030,CLICK TRAVEL,14/11/2019,15/11/2019,DBLSTD,Confirmada,BB,C_155/175,31/10/2019,1,,5,CORP,EMP,GB,GDS
5967155,NEW MEDICAL SYSTEMS,11/11/2019,12/11/2019,DBLSTD,Confirmada,BB,C_155/175,31/10/2019,1,,,CORP,EMP,GB,EMAIL
5967337,RTS,10/11/2019,14/11/2019,DBLSTD,Confirmada,BB,X_RTS,31/10/2019,2,,,TTOO,NO,CN,XML
5967339,CLICK TRAVEL,14/11/2019,15/11/2019,DBLSTD,Confirmada,BB,C_155/175,31/10/2019,1,,5,CORP,EMP,GB,GDS
5967358,DIRECT,31/10/2019,1/11/2019,DBLSTDST,Confirmada,RO,B_BAR_NR,31/10/2019,2,,,DIR,DIR,ES,EMAIL
5967615,HRS PAYMENT SOLUTIONS GMBH,7/11/2019,8/11/2019,DBLSTD,Confirmada,BB,C_165/185,31/10/2019,1,,,ONL,ONL,DE,XML
5967949,COMPANIES,4/11/2019,5/11/2019,DBLSTD,Confirmada,BB,C_165/185,31/10/2019,1,,5,CORP,EMP,ES,EMAIL
5967967,HRS PAYMENT SOLUTIONS GMBH,4/11/2019,5/11/2019,DBLSTD,Confirmada,BB,C_150/170,31/10/2019,1,,,CORP,ONL,DE,XML
5968016,GO AHEAD TOURS _ EF CULTURAL,4/11/2019,5/11/2019,DBLSTD,Confirmada,BB,S_GOAH19,31/10/2019,2,,,TTOO,USA,CH,EMAIL
5968018,GO AHEAD TOURS _ EF CULTURAL,4/11/2019,8/11/2019,DBLSTD__2,Confirmada,BB,S_GOAH19,31/10/2019,2,,,TTOO,USA,CH,EMAIL
5968019,GO AHEAD TOURS _ EF CULTURAL,4/11/2019,6/11/2019,DBLSTD__2,Confirmada,BB,S_GOAH19,31/10/2019,2,,,TTOO,USA,CH,EMAIL
5968099,MAINTEL EUROPE,5/11/2019,6/11/2019,DBLSTD,Confirmada,BB,C_170/190,31/10/2019,1,,,CORP,EMP,GB,EMAIL
5968143,MAINTEL EUROPE,14/11/2019,15/11/2019,DBLSTD,Confirmada,BB,C_170/190,31/10/2019,1,,5,CORP,EMP,GB,EMAIL
5968707,PREMIER BOOKING SERVICES,7/11/2019,8/11/2019,DBLSTD,Confirmada,BB,C_158/178,31/10/2019,1,,5,CORP,EMP,GB,IMPLANT
5968894,COMPANIES,11/11/2019,12/11/2019,DBLSTD,Confirmada,RO,B_BAR,31/10/2019,1,,,CORP,EMP,ES,EMAIL
5969288,EXPEDIA,7/11/2019,9/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,31/10/2019,1,,,ONL,ONL,US,XML
5970288,TRAVELCLICK,7/11/2019,8/11/2019,DBLSTD,Confirmada,BB,B_BAR,1/11/2019,1,,,CORP,EMP,US,GDS
5970437,BOOKING.COM,7/11/2019,8/11/2019,DBLSTD,Confirmada,RO,X_BAR,1/11/2019,2,,,ONL,ONL,,XML
5970438,BOOKING.COM,7/11/2019,8/11/2019,DBLSTD,Confirmada,RO,X_BAR,1/11/2019,2,,,ONL,ONL,,XML
5970461,BOOKING.COM,11/11/2019,12/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,1/11/2019,1,,,ONL,ONL,,XML
5970468,CLUB H10,1/11/2019,2/11/2019,DBLSTD,Confirmada,RO,W_BAR,1/11/2019,1,,,DIR,DIR,ES,WEB
5970481,CWT GLOBAL ESPAÑA,7/11/2019,8/11/2019,DBLSTD,Confirmada,RO,C_BAR/10%,1/11/2019,1,,5,CORP,EMP,ES,GDS
5970485,FLIGHT CENTRE UK Ltd,11/11/2019,12/11/2019,DBLSTD,Confirmada,BB,C_165/185,1/11/2019,1,,5,CORP,EMP,GB,GDS
5970628,CLUB H10,6/11/2019,7/11/2019,DBLSTD,Confirmada,RO,W_BAR,1/11/2019,1,,,DIR,DIR,ES,WEB
5970634,TRAVCO CORPORATION,12/11/2019,14/11/2019,DBLSTD,Confirmada,BB,F_W19_S20,1/11/2019,1,,,TTOO,NO,GB,EMAIL
5970636,DIRECT,1/11/2019,2/11/2019,DBLSTD,Confirmada,RO,B_BAR,1/11/2019,1,,,DIR,DIR,ES,EMAIL
5970700,EXPEDIA,11/11/2019,12/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,1/11/2019,1,,,ONL,ONL,US,XML
5970735,BOOKING.COM,1/11/2019,2/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,1/11/2019,1,,,ONL,ONL,,XML
5970742,TUI BELGIUM,8/11/2019,11/11/2019,DBLSTD,Confirmada,BB,F_JETA1920,1/11/2019,2,,,TTOO,BEL,BE,EMAIL
5970751,HLMAD,4/11/2019,6/11/2019,DBLSTD,Confirmada,BB,C_170/190,1/11/2019,1,,,CORP,EMP,GB,IMPLANT
5970752,BARINGA PARTNERS,5/11/2019,7/11/2019,DBLSTD,Confirmada,BB,C_160/180,1/11/2019,1,,5,CORP,EMP,GB,EMAIL
5970784,CLUB H10,1/11/2019,2/11/2019,DBLSTD,Confirmada,RO,W_BAR_NR,1/11/2019,1,,,DIR,DIR,ES,WEB
5970917,EXPEDIA,1/11/2019,2/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,1/11/2019,2,,,ONL,ONL,US,XML
5971027,EXPEDIA,1/11/2019,2/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,1/11/2019,1,,,ONL,ONL,US,XML
5971028,EXPEDIA,1/11/2019,2/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,1/11/2019,1,,,ONL,ONL,US,XML
5971139,BOKU NETWORK SERVICES,5/11/2019,6/11/2019,DBLSTD,Confirmada,BB,C_160/180,1/11/2019,1,,5,CORP,UK,GB,EMAIL
5971186,D-FINE,1/11/2019,2/11/2019,DBLSTD,Confirmada,BB,C_160/180,1/11/2019,1,,5,CORP,EMP,GB,EMAIL
5971213,CLUB H10,5/11/2019,6/11/2019,DBLSTD,Confirmada,RO,W_BAR_NR,1/11/2019,2,,,DIR,DIR,ES,WEB
5971217,BOOKING.COM,1/11/2019,2/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,1/11/2019,2,,,ONL,ONL,,XML
5971234,PRIORITY,12/11/2019,14/11/2019,DBLSTD,Confirmada,BB,,27/9/2019,2,,,MICE,UK,GB,MICE OPC/A
5971299,BOOKING.COM,1/11/2019,3/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,1/11/2019,1,,,ONL,ONL,,XML
5971555,EXPEDIA,11/11/2019,12/11/2019,DBLSTD,Confirmada,RO,X_BAR_NR,1/11/2019,1,,,ONL,ONL,US,XML
5971705,CLUB H10,10/11/2019,11/11/2019,DBLSTD,Confirmada,RO,W_BAR_NR,1/11/2019,2,,,DIR,DIR,ES,WEB
5971810,TRAVELCLICK,7/11/2019,8/11/2019,DBLSTD,Confirmada,RO,B_BAR_NR,1/11/2019,1,,,CORP,EMP,US,GDS
